Bujur,Lintang,FAA,Elevation_m,UTM_X,UTM_Y
123.4077496,0.0027986,-145.34,-3596.623,545372.7071691592,10000309.337273097
123.1608552,0.001231,-145.32,-2584.6716,517899.180095181,10000136.063026588
123.4084442,0.0028039,-145.29,-3603.9758,545450.0007319936,10000309.923124218
123.160148,0.0012274,-145.28,-2581.3062,517820.4861305484,10000135.66511212
123.4091387,0.0028086,-145.25,-3611.3262,545527.2831737906,10000310.442655751
123.1594406,0.0012234,-145.24,-2577.9407,517741.7699135724,10000135.22298551
123.409833,0.002813,-145.22,-3618.821,545604.5433667703,10000310.92902755
123.1587331,0.0012189,-145.21,-2574.613,517663.0425717803,10000134.725593712
123.1580255,0.0012139,-145.17,-2571.3083,517584.3041051637,10000134.172936736
123.4105271,0.0028172,-145.17,-3626.3193,545681.7813109289,10000311.393292887
123.1573176,0.0012082,-145.13,-2568.0164,517505.5322586392,10000133.54290849
123.4112212,0.0028213,-145.13,-3633.895,545759.01926184,10000311.846505065
123.1566098,0.001202,-145.1,-2564.7695,517426.7715423428,10000132.857615076
123.4119151,0.0028254,-145.09,-3641.53,545836.2349639403,10000312.299717354
123.1559018,0.0011954,-145.06,-2561.521,517347.9885736506,10000132.128109545
123.4126088,0.0028294,-145.05,-3649.184,545913.4284172392,10000312.74187647
123.1551938,0.0011883,-145.02,-2558.3252,517269.2056076277,10000131.343338858
123.4133022,0.002833,-145.01,-3656.9492,545990.5884939665,10000313.139822522
123.1544859,0.0011808,-144.98,-2555.1348,517190.4337717981,10000130.514356064
123.4139953,0.002836,-144.97,-3664.7097,546067.7151941301,10000313.471448908
123.1537782,0.0011731,-144.94,-2551.9753,517111.6841936836,10000129.663267257
123.4146883,0.0028385,-144.93,-3672.5876,546144.8307733104,10000313.747808913
123.1530707,0.0011653,-144.9,-2548.8423,517032.9568732721,10000128.801125482
123.4153809,0.0028404,-144.89,-3680.499,546221.9018481516,10000313.957849216
123.1523634,0.0011578,-144.87,-2545.7205,516954.25181054126,10000127.97214292
123.4160734,0.0028421,-144.85,-3688.477,546298.9618020031,10000314.145783
123.1516563,0.0011503,-144.83,-2542.641,516875.5690054843,10000127.14316043
123.4167657,0.0028435,-144.81,-3696.5803,546375.9995070936,10000314.30055696
123.1509494,0.0011428,-144.79,-2539.5625,516796.9084580841,10000126.31417802
123.4174578,0.0028447,-144.77,-3704.681,546453.014963419,10000314.433224386
123.1502426,0.0011353,-144.75,-2536.5164,516718.2590407918,10000125.48519568
123.4181499,0.0028458,-144.72,-3713.0093,546530.0304265749,10000314.55483858
123.1495359,0.001128,-144.71,-2533.477,516639.6207535932,10000124.6783195
123.4188417,0.0028468,-144.68,-3721.3486,546607.0125131839,10000314.665399527
123.1488294,0.0011207,-144.67,-2530.463,516561.0047240101,10000123.871443396
123.4195334,0.0028476,-144.64,-3729.7566,546683.9834788422,10000314.753853932
123.1481229,0.0011136,-144.63,-2527.4753,516482.3886969632,10000123.086673442
123.4202249,0.0028482,-144.6,-3738.2236,546760.9321957638,10000314.82020178
123.1474164,0.0011068,-144.59,-2524.495,516403.7726724341,10000122.335062684
123.4209161,0.0028485,-144.56,-3746.6902,546837.8475361597,10000314.853389762
123.1467099,0.0011002,-144.55,-2521.564,516325.1566504144,10000121.605558071
123.4216071,0.0028484,-144.52,-3755.1807,546914.740627833,10000314.842364565
123.1460034,0.0010939,-144.51,-2518.6335,516246.5406308942,10000120.90921265
123.4222978,0.0028479,-144.48,-3763.667,546991.6003429912,10000314.787126169
123.1452969,0.0010877,-144.47,-2515.7454,516167.92461385706,10000120.22392033
123.1445903,0.0010817,-144.43,-2512.8708,516089.2974717615,10000119.560734153
123.4229883,0.002847,-144.43,-3772.1318,547068.4378094412,10000314.687674573
123.1438836,0.0010756,-144.39,-2510.0176,516010.6592045981,10000118.886494992
123.4236787,0.0028459,-144.39,-3780.5874,547145.2641549768,10000314.56611638
123.1431768,0.0010697,-144.35,-2507.1973,515932.0098123544,10000118.234361973
123.4243689,0.0028447,-144.35,-3789.0166,547222.0682518017,10000314.433504896
123.4250589,0.0028436,-144.31,-3797.3853,547298.8500999099,10000314.311946737
123.1424699,0.0010641,-144.3,-2504.3796,515853.3492950188,10000117.615388129
123.4257489,0.0028423,-144.27,-3805.754,547375.6319549356,10000314.168281976
123.141763,0.0010588,-144.26,-2501.6123,515774.6887801107,10000117.029573454
123.141056,0.001054,-144.22,-2498.8457,515696.0171400871,10000116.499024026
123.4264387,0.0028405,-144.22,-3813.9854,547452.3915612864,10000313.969350664
123.140349,0.0010498,-144.18,-2496.1152,515617.3455024662,10000116.034792876
123.4271284,0.0028381,-144.18,-3822.1965,547529.1400467764,10000313.704099474
123.1396419,0.0010459,-144.14,-2493.4011,515538.66273970815,10000115.603720885
123.4278181,0.0028353,-144.14,-3830.2986,547605.8885392195,10000313.394635024
123.4285079,0.0028324,-144.1,-3838.275,547682.6481664212,10000313.07411725
123.1389348,0.0010427,-144.09,-2490.704,515459.9799793263,10000115.2500202
123.4291977,0.0028294,-144.06,-3846.2358,547759.4078005827,10000312.742546149
123.1382276,0.0010402,-144.05,-2488.0398,515381.2860937854,10000114.97369081
123.1375205,0.0010382,-144.01,-2485.3772,515302.6033381295,10000114.75262664
123.4298878,0.0028264,-144.01,-3853.8672,547836.2008251507,10000312.410975045
123.1368133,0.001037,-143.97,-2482.7556,515223.909457288,10000114.61998679
123.430578,0.0028236,-143.97,-3861.5005,547913.0049845098,10000312.101510568
123.4312685,0.0028208,-143.93,-3868.8127,547989.8425343094,10000311.79204609
123.1361061,0.0010364,-143.92,-2480.137,515145.2155787786,10000114.553665182
123.4319593,0.0028179,-143.89,-3875.9382,548066.7134745765,10000311.471528295
123.1353989,0.0010363,-143.88,-2477.5405,515066.5217025869,10000114.542608771
123.4326503,0.0028148,-143.85,-3882.8828,548143.6066775175,10000311.128903853
123.1346918,0.0010365,-143.84,-2474.9585,514987.8389562344,10000114.564711489
123.4333417,0.0028116,-143.8,-3889.1707,548220.5443987759,10000310.775226086
123.1339847,0.0010372,-143.79,-2472.3826,514909.15621217777,10000114.642079396
123.4340333,0.0028084,-143.76,-3895.4612,548297.5043827416,10000310.421548309
123.1332775,0.0010382,-143.75,-2469.8208,514830.4623428766,10000114.752606422
123.4347253,0.0028053,-143.72,-3900.7449,548374.5088850652,10000310.078923851
123.1325703,0.0010393,-143.7,-2467.2593,514751.7684758525,10000114.874186492
123.4354176,0.0028022,-143.67,-3905.7893,548451.546777949,10000309.73629939
123.1318631,0.0010406,-143.66,-2464.7266,514673.0746110901,10000115.01787264
123.4361102,0.0027994,-143.63,-3910.46,548528.6180614099,10000309.426834904
123.1311559,0.001042,-143.62,-2462.1973,514594.380748575,10000115.172611833
123.4368032,0.0027968,-143.59,-3914.5688,548605.7338632855,10000309.139477078
123.1304486,0.0010435,-143.57,-2459.6868,514515.6757607756,10000115.338404069
123.4374966,0.0027944,-143.55,-3918.68,548682.8941836054,10000308.874225918
123.1297412,0.0010451,-143.53,-2457.1924,514436.9596476752,10000115.515249342
123.4381904,0.0027921,-143.5,-3922.097,548760.0990223917,10000308.620028105
123.1290338,0.0010469,-143.48,-2454.7053,514358.2435367924,10000115.71420069
123.4388846,0.0027899,-143.46,-3925.5122,548837.3483796768,10000308.376883632
123.1283263,0.0010488,-143.44,-2452.2478,514279.5163005856,10000115.924205078
123.4395791,0.0027877,-143.42,-3928.6006,548914.6311276545,10000308.133739175
123.1276189,0.001051,-143.39,-2449.7913,514200.8001940963,10000116.167368568
123.4402739,0.0027857,-143.37,-3931.4663,548991.9472663428,10000307.912701396
123.1269114,0.0010533,-143.34,-2447.3652,514122.0729622595,10000116.421585094
123.4409689,0.0027836,-143.33,-3934.2327,549069.2856679446,10000307.680610295
123.126204,0.0010557,-143.3,-2444.9463,514043.3568601162,10000116.686854657
123.4416641,0.0027815,-143.29,-3936.5886,549146.646332473,10000307.448519206
123.1254966,0.0010581,-143.25,-2442.5442,513964.6407601282,10000116.952124223
123.4423595,0.0027794,-143.24,-3938.9453,549224.0292599462,10000307.216428123
123.1247892,0.0010608,-143.21,-2440.1624,513885.9246622792,10000117.250552883
123.4430551,0.0027773,-143.2,-3940.9119,549301.4344503846,10000306.984337056
123.1240819,0.0010636,-143.16,-2437.7852,513807.2196940831,10000117.56003458
123.4437509,0.0027754,-143.16,-3942.7808,549378.8619037949,10000306.774352672
123.1233745,0.0010668,-143.11,-2435.4402,513728.50360048446,10000117.913728395
123.4444468,0.0027737,-143.11,-3944.4714,549456.300492359,10000306.586474976
123.122667,0.0010704,-143.07,-2433.0962,513649.7763814692,10000118.311634334
123.4451428,0.0027721,-143.07,-3945.8977,549533.7502161013,10000306.40965064
123.445839,0.0027706,-143.03,-3947.3213,549611.2222028716,10000306.24387966
123.1219594,0.0010738,-143.02,-2430.778,513571.0380370261,10000118.687434208
123.4465353,0.0027693,-142.98,-3948.3542,549688.705324839,10000306.100215385
123.1212517,0.0010767,-142.97,-2428.4666,513492.288567148,10000119.00796893
123.4472319,0.0027681,-142.94,-3949.388,549766.2218377083,10000305.967604484
123.1205437,0.0010791,-142.93,-2426.1667,513413.5057167819,10000119.27323851
123.4479286,0.0027671,-142.9,-3950.2012,549843.749485811,10000305.8571003
123.1198355,0.0010808,-142.88,-2423.8848,513334.70061343984,10000119.461136889
123.4486256,0.0027662,-142.85,-3950.877,549921.3105248507,10000305.757649494
123.1191269,0.0010819,-142.83,-2421.6016,513255.8510020704,10000119.582717102
123.4493228,0.0027655,-142.81,-3951.4788,549998.893827001,10000305.680305418
123.1184182,0.0010823,-142.78,-2419.3506,513176.9902652224,10000119.626926128
123.45002,0.0027649,-142.77,-3951.8223,550076.4771366006,10000305.61401472
123.7771371,0.0004688,-142.75,-3472.627017973633,586478.571551,10000051.821284484
123.7778502,0.0004779,-142.75,-3472.589542246094,586557.9290825815,10000052.82721004
123.7785633,0.0004876,-142.75,-3472.541700478516,586637.2866276532,10000053.899460137
123.7792765,0.0004981,-142.75,-3472.4907629394534,586716.6553147562,10000055.060142878
123.7764239,0.0004599,-142.74,-3472.654494282227,586399.2029043738,10000050.837467331
123.7799899,0.0005092,-142.74,-3472.4228366699217,586796.0462724478,10000056.287150243
123.1177091,0.0010819,-142.73,-2417.096,513098.08502032864,10000119.582710944
123.7807033,0.0005205,-142.73,-3472.3549104003905,586875.4372436818,10000057.53626611
123.4507173,0.0027644,-142.72,-3952.166,550154.0715815013,10000305.55877741
123.7757107,0.000451,-142.71,-3472.679473613281,586319.834271227,10000049.85365052
123.781417,0.0005327,-142.71,-3472.2719079101557,586954.8616140743,10000058.884868776
123.1169998,0.0010809,-142.69,-2414.8716,513019.1575224184,10000119.472177614
123.7749972,0.0004418,-142.69,-3472.6924336718753,586240.4322659825,10000048.83667198
123.4514146,0.0027641,-142.68,-3952.2478,550231.666033878,10000305.525646834
123.7821308,0.0005447,-142.68,-3472.185540898437,587034.2971265903,10000060.211363828
123.7742837,0.0004319,-142.66,-3472.7053937304695,586161.0302742119,10000047.742315648
123.1162904,0.0010794,-142.64,-2412.6594,512940.2188989997,10000119.30637917
123.4521118,0.002764,-142.64,-3952.2773,550309.2493658863,10000305.514622996
123.782845,0.0005573,-142.63,-3472.1096877441405,587113.7771668585,10000061.60418361
123.7735702,0.0004224,-142.62,-3472.702801386719,586081.6282958845,10000046.692175768
123.1155809,0.0010772,-142.59,-2410.455,512861.2691500621,10000119.06320956
123.4528089,0.0027641,-142.59,-3952.1873,550386.821577543,10000305.5257059
123.7728568,0.0004133,-142.58,-3472.6971582812503,586002.2374595061,10000045.68625232
123.7835594,0.0005709,-142.58,-3472.0451196582026,587193.279477829,10000063.107544336
123.453506,0.0027645,-142.55,-3951.9468,550464.3937966963,10000305.569948912
123.1148714,0.0010741,-142.54,-2408.2673,512782.3194031108,10000118.72056274
123.7721431,0.000403,-142.54,-3472.6824160351566,585922.8132510225,10000044.547681035
123.7842738,0.0005844,-142.54,-3472.0002153515625,587272.7818024417,10000064.59985154
123.4542029,0.0027652,-142.5,-3951.694,550541.9437676617,10000305.64735203
123.114162,0.0010705,-142.49,-2406.0781,512703.3807856557,10000118.32265082
123.7849883,0.0005987,-142.48,-3472.066781074219,587352.2952692481,10000066.18059166
123.7714294,0.0003926,-142.47,-3472.658579570312,585843.3890559633,10000043.398056127
123.4548998,0.0027664,-142.46,-3951.2212,550619.4937461338,10000305.780021988
123.1134528,0.0010665,-142.44,-2403.9092,512624.46442519856,10000117.880526831
123.785703,0.0006145,-142.43,-3472.1333654296877,587431.8310067978,10000067.927143104
123.4555966,0.0027681,-142.42,-3950.7485,550697.0326042708,10000305.967958791
123.1127437,0.0010621,-142.39,-2401.739,512545.55919420783,10000117.394190785
123.7707157,0.0003821,-142.39,-3472.6326925634767,585763.9648743102,10000042.237377606
123.4562934,0.0027702,-142.37,-3950.1433,550774.5714699426,10000306.200109111
123.7864178,0.0006315,-142.36,-3472.206465859375,587511.3778865724,10000069.806343796
123.1120348,0.0010572,-142.34,-2399.5767,512466.6762201911,10000116.852589646
123.4569901,0.0027727,-142.33,-3949.4702,550852.0992153023,10000306.476472951
123.7700017,0.000371,-142.33,-3472.596399887695,585684.5073205351,10000041.01037542
123.1113263,0.001052,-142.3,-2397.419,512387.83775816247,10000116.27782948
123.4576868,0.0027756,-142.28,-3948.7522,550929.6269682143,10000306.797050329
123.7692875,0.0003593,-142.28,-3472.5600970458986,585605.0275231481,10000039.71704961
123.7871327,0.0006496,-142.27,-3472.2810276953132,587590.9359085868,10000071.807139749
123.110618,0.0010465,-142.25,-2395.2627,512309.0215530784,10000115.669910282
123.4583834,0.0027788,-142.24,-3947.9116,551007.1436008427,10000307.150787892
123.1099101,0.0010406,-142.2,-2393.1106,512230.2498599559,10000115.017779034
123.4590799,0.0027821,-142.2,-3947.071,551084.6491131986,10000307.515578927
123.7685731,0.0003473,-142.2,-3472.5194366259766,585525.5254821416,10000038.39056222
123.7878479,0.0006683,-142.16,-3472.3330956542973,587670.5273299774,10000073.874260752
123.1092024,0.0010344,-142.15,-2390.958,512151.5004237465,10000114.33248876
123.4597766,0.0027854,-142.15,-3946.112,551162.1768888675,10000307.88037009
123.7678584,0.0003354,-142.12,-3472.477873749999,585445.9900690145,10000037.075129284
123.4604731,0.0027886,-142.11,-3945.1362,551239.6824164434,10000308.234107995
123.1084949,0.001028,-142.1,-2388.8052,512072.77324443887,10000113.625092488
123.4611696,0.0027917,-142.06,-3944.1072,551317.1879516434,10000308.576792654
123.1077875,0.0010211,-142.05,-2386.6514,511994.05719449895,10000112.862431146
123.7671433,0.0003236,-142.05,-3472.4431324902343,585366.410155265,10000035.770750796
123.788563,0.0006877,-142.05,-3472.361378417969,587750.1076365423,10000076.018760886
123.4618661,0.0027948,-142.02,-3943.021,551394.6934944777,10000308.919477426
123.1070799,0.0010139,-141.99,-2384.4915,511915.3188913719,10000112.066610783
123.4625626,0.0027977,-141.98,-3941.9272,551472.1990449664,10000309.240055574
123.7892778,0.0007072,-141.97,-3472.3819980468757,587829.6545711776,10000078.17431583
123.766428,0.0003111,-141.96,-3472.4152609374996,585286.8079979095,10000034.388994748
123.1063722,0.0010063,-141.94,-2382.3274,511836.5694625571,10000111.22657838
123.4632591,0.0028008,-141.93,-3940.759,551549.7046031065,10000309.58274057
123.1056643,0.0009988,-141.89,-2380.1597,511757.79778052913,10000110.397599056
123.4639555,0.0028039,-141.89,-3939.5908,551627.1990410492,10000309.925425677
123.7657124,0.000298,-141.87,-3472.3860845117188,585207.1724684458,10000032.94091518
123.7899923,0.0007266,-141.87,-3472.3610654296876,587909.1681338876,10000080.318817465
123.104956,0.0009912,-141.84,-2377.9802,511678.9815902485,10000109.55756676
123.4646518,0.0028072,-141.84,-3938.3906,551704.6823587969,10000310.29021763
123.4653481,0.0028106,-141.8,-3937.176,551782.1656842276,10000310.666063078
123.1042476,0.0009836,-141.79,-2375.8008,511600.1542742468,10000108.71753452
123.7649968,0.0002849,-141.78,-3472.3505491015626,585127.5369523631,10000031.4928361
123.4660442,0.0028138,-141.76,-3935.968,551859.6267616327,10000311.01980189
123.1035388,0.0009757,-141.74,-2373.6008,511521.2824499761,10000107.844343266
123.7907066,0.0007456,-141.74,-3472.3401386718756,587988.6594532309,10000082.419103593
123.4667403,0.0028165,-141.71,-3934.7737,551937.0878467661,10000311.31827395
123.1028297,0.0009678,-141.69,-2371.3977,511442.3772449349,10000106.971152063
123.4674364,0.0028184,-141.67,-3933.579,552014.5489396525,10000311.528319117
123.7642814,0.0002727,-141.66,-3472.3150236230467,585047.9237066251,10000030.144243468
123.1021204,0.0009597,-141.64,-2369.1758,511363.4497866304,10000106.075854875
123.4681324,0.0028193,-141.62,-3932.473,552091.9989124427,10000311.627830606
123.7914209,0.0007649,-141.61,-3472.2709270166015,588068.1507863301,10000084.55255266
123.101411,0.0009515,-141.58,-2366.9375,511284.5112025653,10000105.16950472
123.4688282,0.0028191,-141.58,-3931.3757,552169.4266372757,10000311.605755003
123.7635661,0.0002604,-141.55,-3472.2655153027345,584968.321602725,10000028.784597298
123.1007014,0.0009433,-141.53,-2364.6875,511205.5503652144,10000104.26315462
123.4695238,0.0028179,-141.53,-3930.3032,552246.8321141577,10000311.473145653
123.4702194,0.0028159,-141.49,-3929.254,552324.2375988257,10000311.252109284
123.0999916,0.0009351,-141.48,-2362.3877,511126.5672745642,10000103.356804574
123.7921352,0.0007842,-141.48,-3472.191300703125,588147.6421331976,10000086.68600248
123.7628513,0.0002482,-141.45,-3472.2133712011714,584888.7751545992,10000027.436005585
123.4709146,0.0028131,-141.44,-3928.2065,552401.5985797964,10000310.94264586
123.0992818,0.0009272,-141.43,-2360.0889,511047.5841856316,10000102.48361365
